"","ENTREZID","SYMBOL","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
"2554","23642","SNHG1","ENSG00000255717",21.675601325532,-0.756919737347663,0.715730926728569,-1.05754789835247,0.290261606579427,0.584684440425653,1
"5366","55226","NAT10","ENSG00000135372",25.332727517201,-0.536237418192193,0.507163356361689,-1.05732681879676,0.290362457599717,0.584758616374469,1
"6458","6217","RPS16","ENSG00000105193",52.724342788931,-0.430493916379605,0.407208780599299,-1.0571823027638,0.290428394979501,0.584762462819176,1
"8360","84869","CBR4","ENSG00000145439",12.5717934331353,-0.800776156238008,0.757568005951092,-1.05703534197259,0.290495458144805,0.58476857377926,1
"4879","5294","PIK3CG","ENSG00000105851",75.0992844500488,0.414512620119264,0.3922920017241,1.05664305746104,0.290674521820439,0.584899333437516,1
"6730","64779","MTHFSD","ENSG00000103248",5.22379505530742,-1.08831274427555,1.03000182703151,-1.05661244059352,0.290688500435003,0.584899333437516,1
"5815","5689","PSMB1","ENSG00000008018",16.4014367498366,0.683160067537127,0.646832339857145,1.05616250988317,0.290893975562661,0.584932620334344,1
"5816","5689","PSMB1","ENSG00000281184",16.4014367498366,0.683160067537127,0.646832339857145,1.05616250988317,0.290893975562661,0.584932620334344,1
"3958","3925","STMN1","ENSG00000117632",6.51735198953398,-1.04895174875067,0.993238091546223,-1.05609295261493,0.290925749811338,0.584932620334344,1
"705","11080","DNAJB4","ENSG00000162616",6.93860854097274,0.859328282994803,0.813717659010536,1.05605214963594,0.290944389984966,0.584932620334344,1
"1035","1235","CCR6","ENSG00000112486",5.98502556055528,-1.22775736988789,1.16263218690027,-1.05601529333302,0.290961227874622,0.584932620334344,1
"8688","8916","HERC3","ENSG00000138641",71.6429988524351,-0.527883074533304,0.500254812703907,-1.0552283778742,0.291320888450162,0.585525390271755,1
"8689","8916","HERC3","ENSG00000287542",71.6429988524351,-0.527883074533304,0.500254812703907,-1.0552283778742,0.291320888450162,0.585525390271755,1
"6122","57704","GBA2","ENSG00000070610",29.7175793953052,-0.538613658752936,0.510490877520329,-1.05508968420594,0.291384309513317,0.585525390271755,1
"7295","7325","UBE2E2","ENSG00000182247",6.44695816028316,1.2603874971544,1.19480092090075,1.05489330909137,0.291474122699013,0.585577026531035,1
"7042","6792","CDKL5","ENSG00000008086",6.74711661162555,0.870662153990352,0.825705430916473,1.05444644226692,0.291678568926224,0.585786858352687,1
"2073","22848","AAK1","ENSG00000115977",212.696099703835,0.558302018671548,0.529656873062556,1.05408245803243,0.291845166711739,0.585786858352687,1
"5070","54665","RSBN1","ENSG00000081019",35.0335069747786,0.48859603112284,0.463533129131152,1.05406927879927,0.29185120012577,0.585786858352687,1
"5266","55056","GABPB1-IT1","ENSG00000285410",29.0786196668283,0.520126527390385,0.49348305909086,1.05399064427583,0.291887200520383,0.585786858352687,1
"5505","55592","GOLGA2P5","ENSG00000238105",7.34173985962513,-1.0954668146513,1.03937754106105,-1.05396429244853,0.291899265560394,0.585786858352687,1
"7244","728392","LOC728392","ENSG00000286190",10.3681756234597,-0.96690480596212,0.918190973368566,-1.05305414015871,0.292316179472083,0.586188045442224,1
"2438","23395","LARS2","ENSG00000011376",8.93633625777911,-1.0666529253148,1.01295384742907,-1.05301236381305,0.292335325579338,0.586188045442224,1
"3965","3939","LDHA","ENSG00000134333",41.0245588603157,0.575858894532033,0.546869012364717,1.05301065065282,0.29233611073898,0.586188045442224,1
"3966","3939","LDHA","ENSG00000288299",41.0245588603157,0.575858894532033,0.546869012364717,1.05301065065282,0.29233611073898,0.586188045442224,1
"7600","79659","DYNC2H1","ENSG00000187240",17.031402075025,-0.802375015416888,0.762102802039752,-1.0528435445577,0.292412704055546,0.586188045442224,1
"7527","79137","RETREG2","ENSG00000144567",33.5468065112552,-0.511901163350141,0.486215645578257,-1.05282741928499,0.292420095810223,0.586188045442224,1
"8378","84910","TMEM87B","ENSG00000153214",22.9665710008869,-0.630674268756132,0.599379726808978,-1.05221154561527,0.292702503540704,0.586625403738699,1
"8743","90135","BTBD6","ENSG00000184887",9.63826505264037,-1.04201180000403,0.990768886516623,-1.0517203499068,0.292927871650926,0.586948278145657,1
"1798","200205","IBA57","ENSG00000181873",13.7899910225025,0.595883619079739,0.566885454897057,1.05115348071146,0.293188104664677,0.587322770795355,1
"7560","79577","CDC73","ENSG00000134371",52.849491105773,0.392975642709345,0.373894637883316,1.05103310636935,0.293243384958592,0.587322770795355,1
"9464","9917","FAM20B","ENSG00000116199",26.7623076759418,-0.667205694756751,0.635132120069017,-1.05049905944648,0.293488723160291,0.58768526827953,1
"9128","9441","MED26","ENSG00000105085",14.240992037415,0.703706061334666,0.670037231429603,1.05024919262057,0.293603557874281,0.587786342408113,1
"3225","285386","TPRG1","ENSG00000188001",6.9997205558775,1.3394878161183,1.27563162939036,1.05005848495498,0.293691224284118,0.587788166653791,1
"6196","5836","PYGL","ENSG00000100504",55.4530539811486,-0.662826294473317,0.631354591217498,-1.04984790432129,0.293788046496019,0.587788166653791,1
"5276","55080","TAPBPL","ENSG00000139192",12.751756517504,-0.710341411016143,0.676819867224622,-1.04952801389974,0.293935168874417,0.587788166653791,1
"5546","5566","PRKACA","ENSG00000072062",28.2605989654649,-0.583698893462168,0.556202582366409,-1.04943578467179,0.293977595647568,0.587788166653791,1
"5547","5566","PRKACA","ENSG00000288516",28.2605989654649,-0.583698893462168,0.556202582366409,-1.04943578467179,0.293977595647568,0.587788166653791,1
"7676","79813","EHMT1","ENSG00000181090",63.2066105625309,-0.367337224298391,0.350079107235715,-1.04929776357963,0.294041095008978,0.587788166653791,1
"5186","54918","CMTM6","ENSG00000091317",91.1610204200097,-0.547891495334222,0.522196231453617,-1.04920614576072,0.294083250695951,0.587788166653791,1
"3366","2976","GTF3C2","ENSG00000115207",24.3594627838827,-0.616477961210902,0.587575794847437,-1.04918883081453,0.294091218198065,0.587788166653791,1
"7343","7428","VHL","ENSG00000134086",91.395385271005,-0.610530341646869,0.58194091057114,-1.04912772165763,0.29411933883804,0.587788166653791,1
"2835","26093","CCDC9","ENSG00000105321",16.4441834361801,0.681179370562136,0.649529974791471,1.04872661308791,0.29430396198147,0.587999016980042,1
"4184","440193","CCDC88C","ENSG00000015133",202.83989437857,-0.288044743291496,0.27468966654481,-1.04861878102177,0.294353608412652,0.587999016980042,1
"7990","81894","SLC25A28","ENSG00000155287",15.7616060671331,-0.643642959140943,0.614367434726691,-1.04765149120782,0.294799204618628,0.588760362077833,1
"5948","5720","PSME1","ENSG00000092010",35.8463662196851,0.473274239677607,0.451831248884051,1.04745796322525,0.29488841035165,0.588809762077311,1
"5949","5720","PSME1","ENSG00000284916",35.8463662196851,0.473274239677607,0.451831248884051,1.04745796322525,0.29488841035165,0.588809762077311,1
"8290","8454","CUL1","ENSG00000055130",31.6569668039568,-0.730417371878207,0.697469444226684,-1.04723924169618,0.294989250690637,0.588882366460675,1
"2032","223","ALDH9A1","ENSG00000143149",12.0914830172278,-0.748193396790726,0.715326640063858,-1.04594650176028,0.29558573298624,0.589514363927582,1
"5553","55666","NPLOC4","ENSG00000182446",55.4231965392655,-0.402407110596984,0.384730504223439,-1.04594542460111,0.295586230334061,0.589514363927582,1
"4221","4524","MTHFR","ENSG00000177000",36.2229420677651,-0.513465128869859,0.490942267746925,-1.04587680182091,0.295617916119501,0.589514363927582,1
"6213","585","BBS4","ENSG00000140463",11.359022662723,-0.801490537137669,0.766347682898123,-1.04585758530207,0.295626789535313,0.589514363927582,1
"206","10127","ZNF263","ENSG00000006194",16.1875494964813,0.617624754132814,0.590546024435385,1.04585371601361,0.29562857623873,0.589514363927582,1
"8781","9049","AIP","ENSG00000110711",12.9802236993537,-0.946541689762792,0.905376574851694,-1.04546739561695,0.295807002018884,0.589741399135225,1
"9243","9645","MICAL2","ENSG00000133816",51.0941094775679,0.462471976549928,0.442448761988705,1.0452554426217,0.295904925163147,0.589807874621349,1
"9005","9276","COPB2","ENSG00000184432",24.8689774177654,-0.559170815019346,0.535288631514739,-1.04461552534196,0.296200701184621,0.590268602207973,1
"5317","5515","PPP2CA","ENSG00000113575",32.8075691151908,0.537564809667804,0.514832456460393,1.0441548564434,0.296413749291743,0.590564304598929,1
"5781","56548","CHST7","ENSG00000147119",6.56306133524145,1.31262729369711,1.25805907449588,1.04337492595337,0.296774681761315,0.591154453331754,1
"8681","8905","AP1S2","ENSG00000182287",48.7605223307495,-0.518262994711992,0.496798824809674,-1.04320495305226,0.296853379995484,0.591182276384377,1
"3960","3930","LBR","ENSG00000143815",59.9424958125906,0.396193848250914,0.380061017781496,1.04244800101728,0.297204021731918,0.591751543596601,1
"8086","83666","PARP9","ENSG00000138496",45.6546699982495,0.476623545634108,0.457317034221175,1.04221690855188,0.297311125492317,0.591835769206917,1
"2528","2358","FPR2","ENSG00000171049",7.21926960499047,0.888573705153056,0.853156659095804,1.04151294569369,0.297637548131999,0.592356445214545,1
"1738","1954","MEGF8","ENSG00000105429",12.5829023796353,-0.884978506643478,0.849963854215791,-1.04119546055284,0.297784842100602,0.59252047122109,1
"3420","29966","STRN3","ENSG00000196792",42.0658796031008,-0.568446495137348,0.54604315926329,-1.04102850753461,0.297862317775178,0.59254553435868,1
"7659","79770","TXNDC15","ENSG00000113621",17.3502923482074,-0.577278215055937,0.554602604280857,-1.04088623205166,0.297928352300988,0.592547831351247,1
"8022","8301","PICALM","ENSG00000073921",174.262414970054,0.298295618540044,0.286690694398571,1.04047890066965,0.298117461686417,0.59279485686524,1
"1362","148823","GCSAML","ENSG00000169224",6.45969208383799,-1.34116294859331,1.28938061745269,-1.04016062475247,0.298265281597233,0.592959690210607,1
"8642","8864","PER2","ENSG00000132326",15.8721345624075,0.622665618431396,0.598948726487395,1.03959753296929,0.298526923566354,0.593350683989447,1
"4231","4594","MMUT","ENSG00000146085",5.14860219118489,-1.04766942680796,1.00802585905423,-1.0393279273519,0.298652250711383,0.593470627882302,1
"3475","3070","HELLS","ENSG00000119969",7.30061620273834,-1.02985662850738,0.991737116355183,-1.0384371135491,0.299066598476857,0.594164725666551,1
"9444","9885","OSBPL2","ENSG00000130703",50.8251460269746,0.473786811293896,0.456320415662848,1.03827660352578,0.299141297913893,0.59418387860974,1
"2831","26088","GGA1","ENSG00000100083",35.714977508113,-0.498137957069442,0.480035385078291,-1.03771091164081,0.299404663383317,0.594577688775784,1
"9049","9332","CD163","ENSG00000177575",35.6044811424915,0.652102346109344,0.628741211407525,1.0371554055595,0.299663437210359,0.59480417324348,1
"4788","51699","VPS29","ENSG00000111237",20.9592056010638,0.552783304686972,0.533015460502458,1.03708681201457,0.299695400785682,0.59480417324348,1
"560","10781","ZNF266","ENSG00000174652",45.8472391334199,-0.641929397169117,0.618997578115177,-1.03704670238576,0.299714092331818,0.59480417324348,1
"3609","3326","HSP90AB1","ENSG00000096384",94.2174367551505,0.388819967894885,0.375025295515484,1.03678331180418,0.299836854674521,0.59491853003311,1
"5717","55929","DMAP1","ENSG00000178028",12.8540094437601,-0.981517117298693,0.947202439313662,-1.03622739613075,0.300096068574672,0.595303517439721,1
"4550","51125","GOLGA7","ENSG00000147533",23.4758077645957,-0.641043016237694,0.618882304210061,-1.03580763559869,0.300291894648767,0.595460834790471,1
"8641","8863","PER3","ENSG00000049246",11.2557668926048,0.789900153376,0.762615377871797,1.03577789839532,0.30030577083597,0.595460834790471,1
"6047","57558","USP35","ENSG00000118369",8.06295980954743,-1.02716979784278,0.992423726094295,-1.03501132715279,0.300663621330548,0.596040992752745,1
"5596","55729","ATF7IP","ENSG00000171681",185.61729396775,0.349507992758281,0.337857685258688,1.03448288438569,0.300910474170174,0.596400902907162,1
"2064","22834","ZNF652","ENSG00000198740",109.78252337473,0.321348156522325,0.310728004304692,1.03417829120808,0.301052820895281,0.59655357197583,1
"2939","2673","GFPT1","ENSG00000198380",31.7917507748158,0.43169481844407,0.417733313592793,1.03342205277142,0.301406430668671,0.597124713947282,1
"2280","2317","FLNB","ENSG00000136068",39.307688895704,0.504087974453746,0.487947748602926,1.03307777502208,0.30156750318859,0.597314249972109,1
"3317","29079","MED4","ENSG00000136146",22.7377863502702,0.654314361537156,0.633591361313178,1.03270720134351,0.301740942455102,0.59733507286427,1
"7846","80319","CXXC4","ENSG00000168772",18.5397331103861,1.05325179522842,1.01996571999536,1.03263450386667,0.301774974779139,0.59733507286427,1
"478","10598","AHSA1","ENSG00000100591",9.84149792678141,-0.944171854243238,0.91443932077207,-1.03251449581812,0.301831160486678,0.59733507286427,1
"7567","79596","OBI1","ENSG00000152193",5.80311505117032,-1.10899426349402,1.07409019653775,-1.0324964021353,0.301839632242265,0.59733507286427,1
"4943","53938","PPIL3","ENSG00000240344",5.26899423798176,-1.24775644288486,1.20878033538748,-1.03224416079277,0.301957752210284,0.597385518471196,1
"576","10807","ENTR1","ENSG00000165689",9.88432233041455,-1.01813474481207,0.98646698512477,-1.03210219922697,0.302024243720147,0.597385518471196,1
"4983","54386","TERF2IP","ENSG00000166848",39.5605810822134,-0.594723118914348,0.576336294133729,-1.03190294445755,0.302117586474373,0.597385518471196,1
"4191","440359","YBX3P1",NA,14.7947878360011,0.643491270251396,0.623833690604352,1.0315109298249,0.302301285412728,0.597385518471196,1
"5018","54495","TMX3","ENSG00000166479",24.732646898999,-0.519829771910192,0.503979415551532,-1.03145040426168,0.302329654448838,0.597385518471196,1
"4059","406","ARNTL","ENSG00000133794",40.6403674332689,0.555451803390367,0.538546005928199,1.03139155666568,0.302357238700315,0.597385518471196,1
"9486","9941","EXOG","ENSG00000157036",10.3523585521302,-0.968941631748963,0.93950930131209,-1.03132734332249,0.302387340005027,0.597385518471196,1
"8873","9144","SYNGR2","ENSG00000108639",15.7613934293389,-0.696993444631964,0.675888872215041,-1.03122491475227,0.302435359597297,0.597385518471196,1
"2453","23420","NOMO1","ENSG00000103512",9.50813839906315,-1.01222237620997,0.981610305186497,-1.03118556402855,0.302453808979614,0.597385518471196,1
"2454","23420","NOMO1","ENSG00000274779",9.50813839906315,-1.01222237620997,0.981610305186497,-1.03118556402855,0.302453808979614,0.597385518471196,1
"6331","6016","RIT1","ENSG00000143622",83.5966034337298,0.69332446216606,0.672853976963809,1.03042336956173,0.302811307582247,0.597962307491602,1
"7965","81689","ISCA1","ENSG00000135070",17.9888557949664,-0.809200844513147,0.785418135679117,-1.03028031535517,0.302878436828728,0.597965577941369,1
"6979","6773","STAT2","ENSG00000170581",70.1258168168885,-0.559863833296309,0.543597671896113,-1.02992316237017,0.303046076702628,0.598167239793624,1
"4315","4753","NELL2","ENSG00000184613",50.7607087733757,0.755947485071938,0.734090123893612,1.02977476534134,0.303115749190129,0.598175483438514,1
"6022","57511","COG6","ENSG00000133103",11.6572783143321,-0.79572711373694,0.772873903716743,-1.0295691314072,0.303212312036692,0.59823677810134,1
"2928","26586","CKAP2","ENSG00000136108",13.9720825171284,-0.691337060539968,0.671994173122743,-1.02878430824383,0.303581042052354,0.598834915132645,1
"2215","23078","VWA8","ENSG00000102763",48.0784071238056,-0.46700294830546,0.454339679791722,-1.02787180842216,0.304010132290272,0.599551832910182,1
"1492","158381","ATP8B5P","ENSG00000179766",8.68951084410863,-1.04263631231422,1.01454712673744,-1.02768642760549,0.30409735422702,0.599594373090539,1
"7974","81831","NETO2","ENSG00000171208",7.17895725471689,1.14586145754568,1.11524071915696,1.02745661798635,0.304205503048317,0.599678147925811,1
"954","117143","TADA1","ENSG00000152382",11.1105043682675,0.865960712008876,0.843069689224216,1.02715199357449,0.304348899209883,0.59983135444192,1
"6617","64320","RNF25","ENSG00000163481",5.00409805663427,1.19389050589425,1.16275852252247,1.02677424656002,0.304526778774916,0.600052442405892,1
"4580","51194","IPO11","ENSG00000086200",11.3930566515407,-0.847230160571415,0.825666502991058,-1.02611666756764,0.304836594723676,0.600510174901533,1
"4260","466","ATF1","ENSG00000123268",10.525075244692,0.813477793094762,0.793019660693388,1.02579776191613,0.304986921260484,0.600510174901533,1
"2954","26819","SNORD32A","ENSG00000201675",12.8086256150727,0.916769955108803,0.893896307772134,1.02558870322854,0.305085494553022,0.600510174901533,1
"4218","4507","MTAP","ENSG00000099810",13.3917926420085,-0.755528078000901,0.736712760677986,-1.02553955669995,0.305108670708527,0.600510174901533,1
"3576","321","APBA2","ENSG00000034053",30.8237834142784,-0.554604381470631,0.540835787339497,-1.02545799381891,0.305147136105132,0.600510174901533,1
"3577","321","APBA2","ENSG00000276495",30.8237834142784,-0.554604381470631,0.540835787339497,-1.02545799381891,0.305147136105132,0.600510174901533,1
"8916","91782","CHMP7","ENSG00000147457",38.6209545740128,-0.614444101100919,0.599259805608579,-1.02533841807881,0.305203534341386,0.600510174901533,1
"6884","6603","SMARCD2","ENSG00000108604",21.0929063421173,-0.578260439206407,0.563988754767736,-1.02530490957138,0.305219339964186,0.600510174901533,1
"7139","7014","TERF2","ENSG00000132604",24.0112654450659,0.506990256819097,0.494778824208107,1.02468058860549,0.305513925140534,0.600960301164872,1
"3804","3702","ITK","ENSG00000113263",96.3279660024193,-0.660562376009089,0.644751682281327,-1.02452214420259,0.305588716953665,0.600977982760083,1
"3470","3065","HDAC1","ENSG00000116478",36.011083361685,-0.520980800580401,0.508623853793799,-1.02429486288233,0.305696023622914,0.60105958745922,1
"8286","84525","HOPX","ENSG00000171476",5.08640711994897,-1.17226457706979,1.14469373278819,-1.02408578250397,0.305794759117465,0.60112430801115,1
"6698","64682","ANAPC1","ENSG00000153107",19.7647169314474,-0.596086182510323,0.582399375537748,-1.02350072398333,0.306071157768905,0.601538171702908,1
"8900","91662","NLRP12","ENSG00000142405",16.8725707037968,-0.773897555682748,0.756243562934495,-1.02334432134503,0.30614507496643,0.601553995195439,1
"6810","65109","UPF3B","ENSG00000125351",17.3062102561914,0.601522733465021,0.587954008578024,1.02307786780774,0.306271030389566,0.60167204141706,1
"3936","389634","LINC00937","ENSG00000226091",8.88033391579241,-0.984401568434051,0.962651508808177,-1.02259390799979,0.306499891172262,0.601992151844359,1
"2841","26112","CCDC69","ENSG00000198624",97.4224195065131,0.390053920550196,0.381805395937617,1.02160400219678,0.306968362688621,0.602782639525946,1
"2364","23283","CSTF2T","ENSG00000177613",15.29442830095,-0.676955571837337,0.66276849154052,-1.02140578569727,0.307062225324068,0.602837339614083,1
"7202","7170","TPM3","ENSG00000143549",226.861304442531,-0.46812773943468,0.45842454090339,-1.02116640289843,0.307175607017382,0.602912958423827,1
"5275","55074","OXR1","ENSG00000164830",31.1622309400046,-0.54572909334075,0.534480558627412,-1.02104573221938,0.307232772200207,0.602912958423827,1
"3406","29929","ALG6","ENSG00000088035",8.21421315923304,-1.00372881345477,0.983262087511404,-1.02081512772975,0.307342035793836,0.602997811580043,1
"47","100132341","CLUHP3","ENSG00000131797",18.4238385059952,1.07154423484126,1.04992087081181,1.02059523210804,0.307446249337894,0.603072722337411,1
"2377","23306","NEMP1","ENSG00000166881",13.7119525631788,-0.761720909131458,0.746707150382869,-1.02010662244347,0.307677896318881,0.603132309174254,1
"6103","57679","ALS2","ENSG00000003393",15.6444535898914,-0.641943314582285,0.629295529355093,-1.02009832366067,0.30768183172063,0.603132309174254,1
"4028","401303","ZNF815P",NA,9.03070155430789,-1.12904223432746,1.10700702846701,-1.01990520863356,0.307773419042331,0.603132309174254,1
"2083","22861","NLRP1","ENSG00000091592",226.895082617559,-0.385983380829679,0.378474045046793,-1.01984108522411,0.307803834395785,0.603132309174254,1
"299","10273","STUB1","ENSG00000103266",6.16626640908237,-1.26212010185221,1.23757309975304,-1.01983478964117,0.307806820657089,0.603132309174254,1
"6478","6272","SORT1","ENSG00000134243",43.6788911154541,-0.454286588931848,0.445857124282262,-1.01890620153969,0.30824749925518,0.603864502474207,1
"5838","56927","GPR108","ENSG00000125734",19.8018394702634,-0.756626831456913,0.742797598364264,-1.01861776764371,0.308384465784782,0.603864502474207,1
"5206","54957","TXNL4B","ENSG00000140830",8.38587539514106,-0.902213447455186,0.885793589168385,-1.01853688995674,0.308422878815205,0.603864502474207,1
"6270","5917","RARS1","ENSG00000113643",22.6476934999304,-0.557803299650387,0.547762400948849,-1.01833075560525,0.308520797077226,0.603864502474207,1
"6278","5927","KDM5A","ENSG00000073614",134.571132122965,-0.373211677659782,0.36656104088473,-1.01814332684946,0.308609847620938,0.603864502474207,1
"7828","80271","ITPKC","ENSG00000086544",8.01944240127218,-1.30509282326719,1.28184550840801,-1.01813581645112,0.308613416291232,0.603864502474207,1
"3187","284391","ZNF844","ENSG00000223547",9.56307210768257,0.829846338065425,0.815240754347506,1.01791566925479,0.308718034418526,0.603864502474207,1
"3188","284391","ZNF844","ENSG00000286098",9.56307210768257,0.829846338065425,0.815240754347506,1.01791566925479,0.308718034418526,0.603864502474207,1
"929","116115","ZNF526","ENSG00000167625",5.34599781944526,-1.02592798919237,1.00791320552716,-1.01787334818754,0.308738148880101,0.603864502474207,1
"745","11176","BAZ2A","ENSG00000076108",185.980633573179,0.345093065367437,0.339059624445519,1.01779463105283,0.308775564059405,0.603864502474207,1
"604","10898","CPSF4","ENSG00000160917",5.08673600082211,-1.02238156874777,1.00464914367448,-1.01765036598591,0.308844142722678,0.603869311814647,1
"8309","84640","USP38","ENSG00000170185",38.5262514226536,0.499960146997083,0.49154074530868,1.01712859364917,0.309092259454231,0.604214924566993,1
"2425","23379","ICE1","ENSG00000164151",75.446966177957,0.384797003646174,0.378364636888912,1.01700044383151,0.30915321827456,0.604214924566993,1
"8205","84255","SLC37A3","ENSG00000157800",8.31070007133781,-0.868193623689257,0.85398838998402,-1.01663398925775,0.309327578703803,0.604426353509165,1
"8239","84324","SARNP","ENSG00000205323",8.53183217284615,-1.23150624402019,1.21197749402889,-1.01611312923508,0.309575517611755,0.604688040920431,1
"3651","340152","ZC3H12D","ENSG00000178199",21.8247200634967,-0.587682527976231,0.578385285619712,-1.01607447939578,0.309593920874185,0.604688040920431,1
"1580","1647","GADD45A","ENSG00000116717",12.1880597481721,-1.34064714695465,1.31968450770081,-1.01588458387706,0.309684350819181,0.604735338043955,1
"6111","57691","KIAA1586","ENSG00000168116",14.4880808141043,0.72141141469864,0.710675849417671,1.0151061349415,0.310055237521508,0.605091147116865,1
"2597","246126","TXLNGY","ENSG00000131002",33.0064711901011,-1.31277126781321,1.29326889068389,-1.01507990895769,0.310067737818378,0.605091147116865,1
"9203","9578","CDC42BPB","ENSG00000198752",30.4841431534788,-0.532878465929543,0.525027584001171,-1.0149532751566,0.310128100965493,0.605091147116865,1
"1201","135112","NCOA7","ENSG00000111912",53.2952170350497,0.397163205556845,0.391314620758087,1.01494599099678,0.310131573377208,0.605091147116865,1
"6260","5902","RANBP1","ENSG00000099901",7.81833086543733,1.10305074638111,1.08724179593201,1.01454041824757,0.310324953350228,0.605331736024826,1
"5867","56995","TULP4","ENSG00000130338",49.4229820383361,0.38381439823463,0.378375151310993,1.01437527518599,0.310403717538036,0.605331736024826,1
"6028","5753","PTK6","ENSG00000101213",7.26695810222602,1.06781690427876,1.05288093687199,1.01418580855984,0.310494098986688,0.605331736024826,1
"7213","7188","TRAF5","ENSG00000082512",32.7368078447453,-0.624244817609999,0.615546217838794,-1.01413151363637,0.310520002548594,0.605331736024826,1
"8109","83852","SETDB2","ENSG00000136169",27.2344730613091,-0.521050905857056,0.514333751528516,-1.01305991354559,0.311031544058685,0.606083762937727,1
"5324","55160","ARHGEF10L","ENSG00000074964",13.4885537940605,-0.859122689247172,0.848183861167253,-1.01289676517172,0.311109473681302,0.606083762937727,1
"9436","9875","URB1","ENSG00000142207",22.1564436618667,-0.554705501778244,0.547699312865635,-1.01279203524275,0.311159505875861,0.606083762937727,1
"3757","3613","IMPA2","ENSG00000141401",6.10361939835133,-1.1991008231081,1.18398428777421,-1.01276751346279,0.311171221330888,0.606083762937727,1
"4308","4738","NEDD8","ENSG00000129559",6.04149437741846,-1.08461182894673,1.07129832205721,-1.01242745052,0.311333718818945,0.606270970996465,1
"4309","4738","NEDD8","ENSG00000285246",6.04149437741846,-1.08461182894673,1.07129832205721,-1.01242745052,0.311333718818945,0.606270970996465,1
"1967","220729","SDHAP4","ENSG00000214135",9.06335454030146,-1.00642397453357,0.99432448282705,-1.01216855454682,0.311457468566008,0.606382660501674,1
"9490","9949","AMMECR1","ENSG00000101935",16.54572397199,-0.646058390798307,0.638735221359966,-1.01146510978798,0.311793872070965,0.606801980849908,1
"6953","6722","SRF","ENSG00000112658",16.4380349995916,-0.68914188698984,0.681480992992698,-1.01124153729292,0.311900839736662,0.606801980849908,1
"1505","16","AARS1","ENSG00000090861",11.5255969300116,-0.950874961615378,0.940426105563855,-1.01111076775698,0.311963417284175,0.606801980849908,1
"3812","3712","IVD","ENSG00000128928",14.3105039170516,-0.614502917132254,0.607782558447409,-1.01105717594465,0.311989065129101,0.606801980849908,1
"1484","157922","CAMSAP1","ENSG00000130559",27.5971976475607,-0.488773027213863,0.483450438903269,-1.01100958419371,0.312011842643669,0.606801980849908,1
"1223","138474","TAF1L","ENSG00000122728",23.8693829799015,-0.730763696254758,0.722895005798857,-1.01088497000641,0.312071488454179,0.606801980849908,1
"8058","83478","ARHGAP24","ENSG00000138639",19.7168111363241,-0.676380114169336,0.669423959254709,-1.01039125477727,0.312307876056897,0.607044273479055,1
"3176","284207","METRNL","ENSG00000176845",48.8655398236072,0.672817601588235,0.665927197799411,1.01034708270152,0.312329031104574,0.607044273479055,1
"3177","284207","METRNL","ENSG00000275031",48.8655398236072,0.672817601588235,0.665927197799411,1.01034708270152,0.312329031104574,0.607044273479055,1
"5740","56063","TMEM234","ENSG00000160055",6.26945963379311,-1.03998839809947,1.02986699533608,-1.00982787370527,0.31257776329648,0.607338277969675,1
"5073","54675","CRLS1","ENSG00000088766",6.45427185614494,-1.18293701204235,1.17151042577817,-1.00975372136069,0.312613297354149,0.607338277969675,1
"4959","54149","C21orf91","ENSG00000154642",20.0051852775337,0.530572035438612,0.525654894041534,1.00935431488,0.312804740071284,0.607580963647605,1
"5452","5536","PPP5C","ENSG00000011485",11.6311494459642,-0.771537638540306,0.764797501766881,-1.00881296912955,0.313064340054226,0.607867102949597,1
"3039","27247","NFU1","ENSG00000169599",5.12021728758261,0.895035253372459,0.887254434511097,1.00876954632033,0.313085169415844,0.607867102949597,1
"2881","26235","FBXL4","ENSG00000112234",21.7929834778845,-0.611369890114702,0.60636706442915,-1.00825049046861,0.313334224454402,0.608053132875715,1
"162","10059","DNM1L","ENSG00000087470",61.3330154665586,-0.379806985647586,0.376798961561074,-1.00798310078682,0.313462575106423,0.608053132875715,1
"908","115362","GBP5","ENSG00000154451",125.163451160026,0.437158400990526,0.43381983093712,1.00769575251134,0.313600544720895,0.608053132875715,1
"6101","57677","ZFP14","ENSG00000142065",9.23326658143119,-1.13905912227264,1.13053328714582,-1.00754142777021,0.313674659882889,0.608053132875715,1
"6215","58504","ARHGAP22","ENSG00000128805",5.0627140529602,1.12145084376799,1.11318613012064,1.00742437713131,0.313730881672668,0.608053132875715,1
"7752","80010","RMI1","ENSG00000178966",5.32419343562725,-1.24745734039979,1.23826474011339,-1.0074237761834,0.313731170337211,0.608053132875715,1
"3367","29761","USP25","ENSG00000155313",87.9716453685031,0.457618067727141,0.454250892223506,1.00741258974122,0.313736543762037,0.608053132875715,1
"3695","347734","SLC35B2","ENSG00000157593",5.68819376094961,0.88760637301524,0.881149509358359,1.00732777308312,0.313777287545276,0.608053132875715,1
"8281","84515","MCM8","ENSG00000125885",8.76834072303327,-0.948103466924246,0.941333764927163,-1.00719160647298,0.313842705830932,0.608053132875715,1
"8517","8607","RUVBL1","ENSG00000175792",5.74014369671046,-0.988568165793268,0.981614232637988,-1.00708418126395,0.313894322267206,0.608053132875715,1
